paid_status,gender,education,married_status,city,province,agerange,Age,salary,Category
Pending Payment,Male,Graduate,Unmarried,Kamrej,GUJARAT,<25,23,5,Fair
Pending Payment,Male,Self Employed,Married,Aurangabad,MAHARASHTRA,25-35,28,5,Fair
Paid,Female,Self Employed,Married,Nilambur,KERALA,25-35,28,5,Fair
Paid,Female,Post Graduate,Married,Bangalore South,KARNATAKA,>35,37,4,Fair
Pending Payment,Female,Self Employed,Married,Mangalore,KARNATAKA,25-35,26,4,Fair
Paid,Male,Graduate,Unmarried,Kamthi,MAHARASHTRA,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,29,3,Good
Paid,Male,Post Graduate,Married,Rampur,ASSAM,25-35,29,4,Good
Paid,Male,Post Graduate,Married,Saidapet,TAMIL NADU,>35,36,6,Good
Paid,Female,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,24,5,Good
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,25-35,26,4,Good
Paid,Male,Self Employed,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,31,4,Good
Paid,Male,Post Graduate,Married,Nashik,MAHARASHTRA,25-35,31,4,Good
Paid,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,<25,24,4,Good
Paid,Male,Self Employed,Unmarried,Gandhi Nagar,GUJARAT,<25,22,4,Good
Paid,Male,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,22,4,Good
Pending Payment,Female,Self Employed,Married,Nagpur,MAHARASHTRA,25-35,31,4,Good
Paid,Female,Graduate,Married,Saidapet,TAMIL NADU,25-35,34,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,>35,36,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,26,4,Excellent
Paid,Male,Graduate,Unmarried,Indore,MADHYA PRADESH,25-35,27,4,Excellent
Paid,Male,Post Graduate,Married,Bengaluru,Karnataka,25-35,30,4,Excellent
Pending Payment,Male,Post Graduate,Married,Gwalior,Madhya Pradesh,25-35,29,4,Excellent
Paid,Male,Graduate,Unmarried,Surat,GUJARAT,25-35,30,4,Excellent
Pending Payment,Male,NA,Unmarried,Mumbai,Maharashtra,25-35,25,4,Fair
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,34,4,Fair
Paid,Male,Graduate,Married,Daskroi,GUJARAT,25-35,25,5,Good
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,25,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Haveli,MAHARASHTRA,25-35,27,4,Excellent
Pending Payment,Male,Self Employed,Unmarried,Krishna,ANDHRA PRADESH,25-35,35,5,Excellent
Paid,Male,Post Graduate,Unmarried,Warangal,Telangana,<25,23,3,Excellent
Paid,Male,Post Graduate,Unmarried,Theni,TAMIL NADU,25-35,26,4,Bad
Pending Payment,Male,Graduate,Unmarried,Indore,MADHYA PRADESH,>35,38,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,25,4,Bad
Paid,Male,Graduate,Married,Hyderabad,Telangana,>35,37,4,Bad
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,31,4,Excellent
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,25,4,Excellent
Paid,Male,Post Graduate,Married,Bangalore South,KARNATAKA,>35,36,4,Excellent
Paid,Male,Graduate,Married,Aurangabad,MAHARASHTRA,25-35,30,5,Excellent
Pending Payment,Male,Self Employed,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Khed,MAHARASHTRA,25-35,32,4,Fair
Paid,Male,Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,29,4,Fair
Paid,Male,Post Graduate,Married,Pune City,MAHARASHTRA,25-35,33,5,Bad
Paid,Male,Self Employed,Unmarried,Guntur,ANDHRA PRADESH,25-35,31,4,Bad
Paid,Male,Post Graduate,Married,Madurai,Tamil Nadu,>35,38,6,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,34,4,Bad
Paid,Male,Post Graduate,Unmarried,Coimbatore North,TAMIL NADU,25-35,26,4,Bad
Paid,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,25,3,Bad
Paid,Male,Self Employed,Unmarried,Indore,MADHYA PRADESH,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,22,4,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,>35,40,6,Bad
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Jabalpur,MADHYA PRADESH,25-35,32,4,Bad
Paid,Female,Post Graduate,Unmarried,NA,TAMIL NADU,25-35,31,4,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,30,4,Excellent
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,26,4,Excellent
Pending Payment,Male,Graduate,Married,Jodhpur,RAJASTHAN,25-35,26,5,Excellent
Paid,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,32,5,Excellent
Paid,Male,10th-12th,Unmarried,Pune City,MAHARASHTRA,25-35,26,4,Excellent
Paid,Male,Self Employed,Married,Davanagere,KARNATAKA,>35,37,4,Fair
Pending Payment,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,33,4,Fair
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,30,4,Fair
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,32,4,Fair
Paid,Male,10th-12th,Married,Chennai City Corporation,TAMIL NADU,>35,36,6,Good
Paid,Male,Graduate,Married,Thane,MAHARASHTRA,>35,38,4,Good
Pending Payment,Male,Graduate,Married,Mumbai,Maharashtra,25-35,31,3,Bad
Paid,Male,Graduate,Unmarried,Bengaluru,Karnataka,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,City Ahmedabad,GUJARAT,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Karvir,MAHARASHTRA,>35,36,3,Bad
Pending Payment,Male,Post Graduate,Unmarried,Mysore,Karnataka,<25,24,4,Bad
Paid,Male,Self Employed,Unmarried,Hubli,KARNATAKA,25-35,30,5,Bad
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,34,4,Excellent
Paid,Male,Post Graduate,Unmarried,Vijayawada,Andhra Pradesh,25-35,26,5,Excellent
Paid,Female,Post Graduate,Married,Bangalore South,KARNATAKA,>35,36,4,Fair
Paid,Male,Post Graduate,Married,Krishna,ANDHRA PRADESH,25-35,30,5,Good
Paid,Male,Post Graduate,Married,Bangalore South,KARNATAKA,25-35,35,4,Bad
Paid,Male,Post Graduate,Unmarried,Vijayawada,Andhra Pradesh,25-35,28,4,Good
Paid,Male,Post Graduate,Married,Pedagantyada,ANDHRA PRADESH,25-35,34,5,Bad
Paid,Male,Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,29,4,Bad
Paid,Female,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,33,4,Fair
Paid,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,<25,22,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,25,5,Bad
Paid,Male,Graduate,Unmarried,Erode,TAMIL NADU,>35,36,5,Fair
Paid,Male,Post Graduate,Unmarried,Surat City,GUJARAT,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Vaniyambadi,TAMIL NADU,<25,23,4,Good
Paid,Male,Post Graduate,Married,Nellore,ANDHRA PRADESH,>35,36,3,Fair
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,22,5,Bad
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,26,4,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Ernakulam,KERALA,25-35,33,4,Bad
Paid,Male,Graduate,Unmarried,Uran,MAHARASHTRA,25-35,25,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Gulbarga,KARNATAKA,25-35,29,4,Fair
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,26,5,Bad
Paid,Male,Post Graduate,Unmarried,Vadodara,GUJARAT,25-35,29,5,Bad
Paid,Male,Post Graduate,Married,Bangalore South,KARNATAKA,>35,38,6,Bad
Paid,Male,Post Graduate,Unmarried,Uran,MAHARASHTRA,25-35,27,5,Bad
Paid,Male,Graduate,Unmarried,Aurangabad,MAHARASHTRA,<25,23,3,Fair
Paid,Male,Self Employed,Married,Rajapalayam,TAMIL NADU,25-35,29,4,Fair
Paid,Male,Graduate,Unmarried,Salem,TAMIL NADU,25-35,27,3,Fair
Pending Payment,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,25,3,Good
Pending Payment,Male,Graduate,Married,Bangalore South,KARNATAKA,25-35,32,4,Bad
Paid,Male,Graduate,Unmarried,Hyderabad,Telangana,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Surat,Gujarat,25-35,31,4,Bad
Paid,Male,Graduate,Married,Mumbai,MAHARASHTRA,25-35,35,4,Fair
Paid,Male,Post Graduate,Married,Chennai,Tamil Nadu,25-35,30,4,Good
Pending Payment,Male,Graduate,Unmarried,Khairatabad,TELANGANA,25-35,34,3,Bad
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,<25,23,4,Bad
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,33,5,Excellent
Pending Payment,Male,Graduate,Unmarried,Hyderabad,Telangana,<25,24,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,30,6,Excellent
Paid,Male,Graduate,Married,Indore,MADHYA PRADESH,25-35,28,4,Excellent
Paid,Male,Self Employed,Married,Bangalore North,KARNATAKA,25-35,30,5,Fair
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,26,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Ponneri,TAMIL NADU,25-35,29,4,Bad
Pending Payment,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,26,3,Excellent
Paid,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,26,4,Excellent
Paid,Male,Post Graduate,Married,Coimbatore South,TAMIL NADU,25-35,30,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,27,4,Good
Paid,Male,Post Graduate,Unmarried,Mandya,KARNATAKA,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,<25,22,3,Bad
Pending Payment,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,34,5,Bad
Paid,Male,Self Employed,Married,Vasai,MAHARASHTRA,>35,37,4,Bad
Pending Payment,Male,Graduate,Unmarried,Indore,MADHYA PRADESH,<25,22,3,Excellent
Pending Payment,Male,Graduate,Unmarried,Thiruvananthapuram,Kerala,25-35,28,3,Excellent
Pending Payment,Male,Graduate,Unmarried,Vadodara,GUJARAT,25-35,28,3,Excellent
Paid,Male,Post Graduate,Unmarried,Mysore,KARNATAKA,25-35,30,3,Excellent
Paid,Male,Self Employed,Unmarried,Mumbai,MAHARASHTRA,25-35,30,4,Fair
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,30,5,Fair
Paid,Male,Post Graduate,Married,Thiruvananthapuram,Kerala,>35,40,5,Good
Pending Payment,Male,Post Graduate,Unmarried,Panvel,MAHARASHTRA,25-35,35,4,Good
Paid,Male,NA,Unmarried,Tiruchirappalli,TAMIL NADU,25-35,25,4,Good
Paid,Male,Graduate,Unmarried,Doddaballapura,KARNATAKA,25-35,34,4,Good
Paid,Male,Post Graduate,Unmarried,Warangal,TELANGANA,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,25-35,25,5,Good
Pending Payment,Male,Graduate,Unmarried,Borivali West,MAHARASHTRA,25-35,26,4,Good
Paid,Male,Graduate,Unmarried,Surat,Gujarat,25-35,28,4,Bad
Paid,Male,Self Employed,Unmarried,Anantapur,ANDHRA PRADESH,>35,36,5,Bad
Paid,Male,Self Employed,Unmarried,Hiriyur,KARNATAKA,25-35,32,5,Bad
Paid,Male,Graduate,Unmarried,Thane,MAHARASHTRA,>35,36,4,Bad
Paid,Male,Post Graduate,Married,Ahmadabad City,GUJARAT,25-35,27,6,Excellent
Pending Payment,Male,Self Employed,Unmarried,Pune City,MAHARASHTRA,25-35,31,5,Excellent
Paid,Male,10th-12th,Unmarried,Thiruporur,TAMIL NADU,<25,24,4,Fair
Paid,Male,Post Graduate,Unmarried,Ramanathapuram,TAMIL NADU,25-35,26,4,Fair
Pending Payment,Male,Graduate,Married,Belgaum,Karnataka,>35,37,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,26,4,Bad
Paid,Male,Post Graduate,Married,Chorasi,GUJARAT,>35,36,6,Bad
Pending Payment,Male,Post Graduate,Married,Jaipur,RAJASTHAN,25-35,28,4,Bad
Pending Payment,Male,10th-12th,Unmarried,Ahmedabad,GUJARAT,<25,24,4,Excellent
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,27,4,Excellent
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,28,4,Fair
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,>35,39,4,Fair
Pending Payment,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,32,4,Good
Paid,Male,Post Graduate,Married,Gmc,ASSAM,25-35,27,4,Good
Paid,Male,Self Employed,Unmarried,Bangalore South,KARNATAKA,25-35,26,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,25,4,Excellent
Paid,Male,Self Employed,Unmarried,Pune City,MAHARASHTRA,25-35,28,4,Excellent
Paid,Male,10th-12th,Unmarried,Mumbai,MAHARASHTRA,25-35,28,4,Excellent
Pending Payment,Male,Post Graduate,Married,Kurnool,ANDHRA PRADESH,25-35,27,4,Bad
Paid,Male,Self Employed,Unmarried,Bangalore South,KARNATAKA,25-35,29,5,Fair
Paid,Male,Self Employed,Married,Navsari,GUJARAT,25-35,34,4,Bad
Paid,Male,10th-12th,Unmarried,Bangalore North,KARNATAKA,25-35,30,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,32,4,Fair
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,<25,24,4,Fair
Pending Payment,Female,NA,Unmarried,Atur,TAMIL NADU,25-35,35,4,Bad
Pending Payment,Male,Self Employed,Unmarried,Daskroi,GUJARAT,25-35,26,4,Bad
Pending Payment,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,27,4,Bad
Paid,Male,10th-12th,Unmarried,Aurangabad,MAHARASHTRA,>35,37,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,27,3,Bad
Paid,Male,Post Graduate,Married,Faridabad,HARYANA,25-35,26,4,Bad
Pending Payment,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,27,4,Bad
Paid,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,34,4,Bad
Paid,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,30,4,Bad
Pending Payment,Male,Post Graduate,Married,Rajkot,GUJARAT,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,TELANGANA,<25,22,4,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,29,4,Bad
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,>35,39,4,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,22,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hubli,KARNATAKA,25-35,27,4,Excellent
Paid,Male,10th-12th,Married,Daskroi,GUJARAT,25-35,32,4,Excellent
Pending Payment,Male,Post Graduate,Unmarried,Hospet,KARNATAKA,25-35,25,3,Excellent
Paid,Male,Self Employed,Unmarried,Haveli,MAHARASHTRA,25-35,25,3,Excellent
Paid,Male,Graduate,Married,Jamnagar,GUJARAT,25-35,27,5,Fair
Paid,Male,Post Graduate,Unmarried,Mangalagiri,ANDHRA PRADESH,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Pollachi,TAMIL NADU,25-35,31,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,28,4,Fair
Paid,Male,Self Employed,Unmarried,Bangalore North,KARNATAKA,25-35,28,4,Fair
Paid,Male,Post Graduate,Married,Maval,MAHARASHTRA,25-35,34,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Vadodara,Gujarat,25-35,32,4,Fair
Pending Payment,Female,Graduate,Married,Nashik,MAHARASHTRA,25-35,34,4,Fair
Paid,Male,Post Graduate,Married,Coimbatore,Tamil Nadu,25-35,34,4,Fair
Pending Payment,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,28,4,Fair
Paid,Male,Post Graduate,Unmarried,Perambur Purasawalkam,TAMIL NADU,25-35,29,4,Good
Paid,Male,Post Graduate,Unmarried,Jabalpur,Madhya Pradesh,25-35,25,4,Good
Paid,Male,Post Graduate,Married,City Ahmedabad,GUJARAT,<25,24,5,Bad
Paid,Male,Self Employed,Married,Jamnagar,GUJARAT,>35,38,5,Bad
Pending Payment,Male,Post Graduate,Married,Chennai,TAMIL NADU,>35,39,4,Bad
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,25,4,Bad
Pending Payment,Male,Self Employed,Married,Mysore,KARNATAKA,25-35,34,4,Bad
Pending Payment,Male,NA,Married,Solapur North,MAHARASHTRA,25-35,29,4,Good
Pending Payment,Male,Post Graduate,Unmarried,Mysore,KARNATAKA,25-35,27,4,Good
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,<25,24,4,Fair
Paid,Male,10th-12th,Unmarried,Karad,MAHARASHTRA,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,>35,36,5,Good
Paid,Male,Post Graduate,Married,Chennai,TAMIL NADU,25-35,35,5,Bad
Paid,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,26,3,Good
Pending Payment,Male,Post Graduate,Married,Bangalore South,KARNATAKA,25-35,25,4,Bad
Paid,Male,Post Graduate,Married,Tiruchirappalli,TAMIL NADU,25-35,33,6,Excellent
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,28,5,Excellent
Pending Payment,Male,Self Employed,Unmarried,Coimbatore North,TAMIL NADU,25-35,30,4,Bad
Paid,Male,Self Employed,Married,Udamalpet,TAMIL NADU,>35,37,5,Excellent
Paid,Male,Post Graduate,Unmarried,Surat,Gujarat,25-35,31,4,Excellent
Pending Payment,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,31,4,Excellent
Paid,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,29,4,Excellent
Paid,Male,Post Graduate,Unmarried,Daskroi,GUJARAT,25-35,34,6,Fair
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,26,4,Fair
Paid,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,25,5,Good
Pending Payment,Male,Post Graduate,Unmarried,Delhi,DELHI,<25,23,4,Excellent
Paid,Female,Self Employed,Married,Ahmedabad,Gujarat,>35,38,5,Excellent
Paid,Male,Post Graduate,Unmarried,Kollegal,KARNATAKA,25-35,25,3,Bad
Paid,Male,Graduate,Unmarried,Tiruppur,Tamil Nadu,25-35,31,5,Bad
Pending Payment,Male,Post Graduate,Married,Coimbatore North,TAMIL NADU,25-35,30,5,Excellent
Paid,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,25-35,29,5,Fair
Pending Payment,Male,Graduate,Married,Bengaluru,Karnataka,25-35,28,4,Fair
Paid,Male,Self Employed,Unmarried,Dharmapuri,TAMIL NADU,25-35,28,5,Bad
Paid,Male,Post Graduate,Married,Indore,MADHYA PRADESH,25-35,27,5,Bad
Paid,Male,Post Graduate,Unmarried,Nandgaon,MAHARASHTRA,25-35,25,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Madurai North,TAMIL NADU,25-35,26,4,Fair
Pending Payment,Male,Post Graduate,Married,Bengaluru,Karnataka,25-35,35,4,Bad
Pending Payment,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,34,4,Bad
Pending Payment,Female,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,31,4,Bad
Paid,Male,Post Graduate,Married,Ambattur,TAMIL NADU,>35,37,4,Excellent
Paid,Female,Post Graduate,Married,Bangalore North,KARNATAKA,>35,39,4,Excellent
Paid,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,<25,22,4,Fair
Pending Payment,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,23,4,Fair
Paid,Male,Graduate,Unmarried,Mettupalayam,TAMIL NADU,25-35,31,4,Bad
Paid,Male,Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Khed,MAHARASHTRA,25-35,26,4,Bad
Pending Payment,Male,10th-12th,Married,Bengaluru,Karnataka,25-35,33,5,Bad
Paid,Male,Post Graduate,Unmarried,Vadodara,Gujarat,25-35,32,4,Excellent
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,26,4,Excellent
Pending Payment,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,31,4,Excellent
Paid,Male,Graduate,Married,Tiruppur,TAMIL NADU,<25,24,4,Excellent
Pending Payment,Female,10th-12th,Unmarried,Nashik,MAHARASHTRA,<25,24,4,Excellent
Paid,Male,Post Graduate,Married,Huzur,MADHYA PRADESH,25-35,32,4,Excellent
Paid,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,25,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,<25,22,4,Fair
Paid,Male,Graduate,Unmarried,Kalyan,MAHARASHTRA,<25,23,4,Fair
Paid,Male,10th-12th,Unmarried,Vadodara,GUJARAT,25-35,34,5,Fair
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,29,4,Fair
Paid,Male,Graduate,Unmarried,Guwahati,Assam,25-35,30,5,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,32,4,Good
Paid,Male,Self Employed,Married,Hyderabad,Telangana,>35,38,5,Good
Paid,Female,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Shirur,MAHARASHTRA,25-35,26,4,Fair
Paid,Male,Graduate,Married,Warangal,TELANGANA,25-35,26,4,Excellent
Pending Payment,Male,Graduate,Unmarried,Ahmedabad,Gujarat,25-35,25,4,Good
Paid,Male,Graduate,Married,Mumbai,MAHARASHTRA,25-35,35,4,Bad
Pending Payment,Female,Post Graduate,Unmarried,Indore,MADHYA PRADESH,25-35,31,5,Bad
Pending Payment,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,31,4,Excellent
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,27,5,Good
Pending Payment,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,28,3,Bad
Paid,Male,Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,32,4,Bad
Paid,Male,Self Employed,Unmarried,Thiruvananthapuram,KERALA,>35,37,5,Good
Paid,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,31,3,Bad
Pending Payment,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,26,4,Bad
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,33,4,Bad
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,30,4,Bad
Paid,Male,Post Graduate,Unmarried,NA,ANDHRA PRADESH,25-35,27,5,Bad
Paid,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,25,3,Bad
Paid,Male,Graduate,Unmarried,Mahabubnagar H.o,TELANGANA,<25,22,3,Good
Paid,Male,Graduate,Married,Tiruchirappalli,TAMIL NADU,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Aurangabad,MAHARASHTRA,25-35,31,4,Fair
Paid,Female,Post Graduate,Married,Hyderabad,Telangana,25-35,32,4,Bad
Paid,Male,Self Employed,Unmarried,Rajkot,GUJARAT,25-35,30,5,Fair
Paid,Male,Post Graduate,Married,Khed,MAHARASHTRA,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,31,5,Fair
Paid,Female,Post Graduate,Unmarried,Thane,MAHARASHTRA,25-35,28,4,Bad
Paid,Male,Graduate,Married,Ahmedabad,Gujarat,25-35,32,3,Bad
Paid,Male,Graduate,Married,Salem,TAMIL NADU,>35,36,4,Bad
Pending Payment,Male,Self Employed,Unmarried,Patancheru,TELANGANA,25-35,28,4,Bad
Pending Payment,Male,Post Graduate,Unmarried,Coimbatore North,TAMIL NADU,<25,22,4,Excellent
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,26,5,Excellent
Paid,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,26,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,28,4,Fair
Paid,Male,Post Graduate,Unmarried,Gandhinagar,GUJARAT,25-35,28,4,Bad
Paid,Male,Post Graduate,Married,Saidapet,TAMIL NADU,25-35,26,4,Bad
Paid,Male,Post Graduate,Married,Guntur,ANDHRA PRADESH,25-35,33,4,Bad
Paid,Male,Post Graduate,Married,Mysore,KARNATAKA,25-35,34,4,Bad
Paid,Male,Self Employed,Married,Ahmadabad City,GUJARAT,>35,38,5,Bad
Paid,Male,Post Graduate,Unmarried,Vetapalem,ANDHRA PRADESH,<25,23,4,Excellent
Paid,Male,Self Employed,Unmarried,Bhubaneswar,ODISHA,25-35,27,4,Good
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,28,5,Fair
Paid,Male,Post Graduate,Unmarried,Surat,Gujarat,25-35,31,4,Bad
Paid,Male,Self Employed,Unmarried,K R Nagar,KARNATAKA,25-35,27,5,Bad
Paid,Male,Graduate,Unmarried,Gandhinagar,GUJARAT,25-35,26,4,Bad
Paid,Male,10th-12th,Unmarried,Nagpur,MAHARASHTRA,25-35,32,3,Bad
Pending Payment,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,28,4,Bad
Paid,Female,Self Employed,Unmarried,Hyderabad,Telangana,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Bhokar,MAHARASHTRA,25-35,26,3,Bad
Paid,Female,Post Graduate,Unmarried,Hyderabad,TELANGANA,25-35,27,4,Bad
